someone was killed by Katie last night.	ARG0
someone was raped by Annie last night.	ARG0
someone was murdered by Judy last night.	ARG0
someone was strangled by Victoria last night.	ARG0
someone was beheaded by Kathryn last night.	ARG0
someone was molested by Charles last night.	ARG0
someone was strangled by Alison last night.	ARG0
someone was mugged by Anthony last night.	ARG0
someone was strangled by Lucy last night.	ARG0
someone was assaulted by Thomas last night.	ARG0
someone was strangled by Kathy last night.	ARG0
someone was hit by Andrew last night.	ARG0
someone was threatened by Jessica last night.	ARG0
someone was shot by Anthony last night.	ARG0
someone was threatened by Ralph last night.	ARG0
someone was assaulted by Judy last night.	ARG0
someone was beat by Annie last night.	ARG0
someone was hit by Rachel last night.	ARG0
someone was cut by Ron last night.	ARG0
someone was hit by Katie last night.	ARG0
someone was kicked by Anna last night.	ARG0
someone was cut by Kathy last night.	ARG0
someone was robbed by Gary last night.	ARG0
someone was mugged by Bob last night.	ARG0
someone was molested by Peter last night.	ARG0
someone was hit by Kathryn last night.	ARG0
someone was threatened by Martha last night.	ARG0
someone was shot by Jessica last night.	ARG0
someone was cut by Suzanne last night.	ARG0
someone was cut by Matthew last night.	ARG0
someone was assaulted by Claire last night.	ARG0
someone was shot by Nancy last night.	ARG0
someone was kicked by Victoria last night.	ARG0
someone was kicked by Roy last night.	ARG0
someone was mugged by Sandra last night.	ARG0
someone was assaulted by Judy last night.	ARG0
someone was assaulted by Dorothy last night.	ARG0
someone was threatened by Francis last night.	ARG0
someone was cut by Andrew last night.	ARG0
someone was robbed by Joe last night.	ARG0
someone was raped by Jessica last night.	ARG0
someone was beat by Fred last night.	ARG0
someone was kicked by Sandra last night.	ARG0
someone was mugged by Ruth last night.	ARG0
someone was threatened by Kim last night.	ARG0
someone was beheaded by Kenneth last night.	ARG0
someone was killed by Carolyn last night.	ARG0
someone was hit by Caroline last night.	ARG0
someone was robbed by Simon last night.	ARG0
someone was killed by Fred last night.	ARG0
someone was beat by Helen last night.	ARG0
someone was beat by Heather last night.	ARG0
someone was molested by Dorothy last night.	ARG0
someone was raped by Emily last night.	ARG0
someone was robbed by Ryan last night.	ARG0
someone was beat by Bruce last night.	ARG0
someone was murdered by Fred last night.	ARG0
someone was assaulted by Mary last night.	ARG0
someone was beat by Scott last night.	ARG0
someone was mugged by Mary last night.	ARG0
someone was threatened by Judy last night.	ARG0
someone was cut by Sandra last night.	ARG0
someone was mugged by Jane last night.	ARG0
someone was kicked by Nicole last night.	ARG0
someone was shot by Annie last night.	ARG0
someone was robbed by Ralph last night.	ARG0
someone was threatened by Leslie last night.	ARG0
someone was kicked by Jennifer last night.	ARG0
someone was threatened by Jay last night.	ARG0
someone was punched by Karen last night.	ARG0
someone was mugged by Jack last night.	ARG0
someone was robbed by Bill last night.	ARG0
someone was robbed by Stephen last night.	ARG0
someone was stabbed by Nick last night.	ARG0
someone was threatened by Harry last night.	ARG0
someone was mugged by Frederick last night.	ARG0
someone was threatened by Tim last night.	ARG0
someone was murdered by Ken last night.	ARG0
someone was strangled by David last night.	ARG0
someone was stabbed by Amy last night.	ARG0
someone was threatened by Elizabeth last night.	ARG0
someone was raped by Chris last night.	ARG0
someone was raped by Alex last night.	ARG0
someone was killed by Grace last night.	ARG0
someone was murdered by Adam last night.	ARG0
someone was robbed by Ron last night.	ARG0
someone was robbed by Jill last night.	ARG0
someone was raped by Don last night.	ARG0
someone was molested by John last night.	ARG0
someone was kicked by Leslie last night.	ARG0
someone was killed by Hugh last night.	ARG0
someone was beheaded by Chris last night.	ARG0
someone was assaulted by Ed last night.	ARG0
someone was robbed by Rachel last night.	ARG0
someone was beheaded by Sandra last night.	ARG0
someone was kicked by Bill last night.	ARG0
someone was mugged by Emily last night.	ARG0
someone was robbed by Jerry last night.	ARG0
someone was strangled by Alan last night.	ARG0
someone was assaulted by Billy last night.	ARG0
